cons.conf.idx,class
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,1
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,1
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-42.7,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,1
-36.1,0
-36.1,1
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
-36.1,0
